gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,False,False,False,16,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),69.95,1205.5,True
Male,False,True,True,68,True,False,DSL,True,True,False,True,True,True,Two year,False,Bank transfer (automatic),82.85,5776.45,True
Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.0,78.9,True
Female,False,True,True,26,False,False,DSL,True,True,False,True,False,False,Month-to-month,False,Credit card (automatic),38.85,1025.15,True
Female,False,False,False,29,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,30.6,856.35,True
Male,False,False,True,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.35,122.0,True
Male,False,True,False,70,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Bank transfer (automatic),95.0,6602.9,True
Male,False,True,False,24,True,False,DSL,True,False,False,True,True,True,One year,False,Bank transfer (automatic),74.4,1712.9,True
Female,True,True,False,72,True,True,DSL,True,True,True,True,False,True,Two year,False,Bank transfer (automatic),78.45,5682.25,True
Male,False,False,False,1,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Mailed check,74.3,74.3,True
Male,False,True,False,70,False,False,DSL,False,True,True,True,False,True,One year,True,Bank transfer (automatic),51.05,3635.15,True
Female,False,True,True,36,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.2,702.9,True
Female,True,False,False,38,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,99.55,3734.25,True
Female,False,False,False,17,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.0,1144.5,True
Female,False,True,True,41,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),109.1,4454.25,True
Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.3,45.3,True
Male,False,False,False,2,False,False,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),29.85,75.6,True
Male,False,False,False,14,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.45,1117.55,True
Male,True,False,False,2,True,False,Fiber optic,False,True,True,True,False,True,Month-to-month,True,Credit card (automatic),95.1,180.25,True
Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.8,19.8,True
Male,False,True,True,13,True,True,DSL,False,True,True,True,True,False,Month-to-month,True,Electronic check,72.8,930.05,True
Male,False,False,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,18.95,110.15,True
Female,False,False,False,4,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),76.65,333.6,True
Female,False,True,True,5,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Mailed check,99.15,465.05,True
Female,False,True,False,15,True,False,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Electronic check,101.75,1669.4,True
Female,False,False,False,47,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Credit card (automatic),75.45,3545.1,True
Female,False,False,False,8,True,False,DSL,False,False,True,True,False,True,Month-to-month,False,Mailed check,64.1,504.05,True
Male,False,False,False,17,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.65,440.2,True
Male,False,True,True,15,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,75.1,1151.55,True
Female,False,False,False,26,True,False,Fiber optic,True,False,True,True,False,True,One year,True,Bank transfer (automatic),95.85,2475.35,True
Female,False,False,False,23,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,54.4,1249.25,True
Female,True,False,False,4,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,72.75,317.75,True
Male,False,False,True,29,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.85,535.05,True
Female,False,False,False,25,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.05,461.3,True
Male,False,False,False,9,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.95,431.0,True
Male,False,True,False,18,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,49.55,878.35,True
Male,True,False,False,3,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.85,335.75,True
Female,False,True,True,69,False,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),46.25,3121.4,True
Male,False,False,False,14,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.35,324.8,True
Male,False,False,False,19,True,True,DSL,False,False,False,False,True,True,Month-to-month,False,Mailed check,69.6,1394.55,True
Male,True,False,False,39,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,90.7,3413.25,True
Male,False,False,False,31,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,101.4,3143.65,True
Male,False,True,True,24,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,439.75,True
Male,False,True,False,14,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),48.8,664.4,True
Female,False,True,False,64,True,False,DSL,True,True,True,True,False,True,Two year,True,Mailed check,74.35,4759.55,True
Female,False,False,False,50,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.35,1033.0,True
Male,False,True,True,52,True,False,DSL,False,True,True,True,True,False,One year,True,Electronic check,68.75,3482.85,True
Male,False,False,False,28,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Electronic check,100.2,2688.45,True
Female,False,False,False,21,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.85,435.25,True
Male,False,False,True,25,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,95.9,2448.75,True
Female,False,True,False,17,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.35,307.0,True
Male,False,True,False,58,False,False,DSL,False,False,False,False,True,True,One year,True,Credit card (automatic),45.0,2689.35,True
Male,True,True,False,17,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),81.5,1329.2,True
Female,False,True,False,51,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.5,1281.25,True
Male,False,True,True,72,False,False,DSL,True,False,True,True,True,False,Two year,False,Mailed check,48.9,3527.0,True
Male,False,True,False,52,True,False,Fiber optic,True,False,False,False,True,False,Month-to-month,False,Electronic check,84.1,4348.65,True
Female,False,False,False,27,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.6,561.15,True
Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,63.6,True
Female,False,True,False,64,True,True,DSL,True,True,True,True,False,True,Two year,True,Mailed check,81.3,5129.3,True
Female,False,True,False,45,True,False,Fiber optic,False,False,False,True,True,True,Two year,True,Credit card (automatic),95.2,4285.8,True
Male,True,True,False,3,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,36.45,93.7,True
Female,False,True,False,71,True,True,DSL,False,True,True,True,True,True,Two year,True,Credit card (automatic),83.3,5894.5,True
Female,True,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.05,25.05,True
Female,False,True,True,58,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.3,1160.75,True
Male,False,True,True,34,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,89.85,3091.75,True
Female,False,False,False,8,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.85,365.55,True
Female,False,True,True,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.8,272.95,True
Male,False,True,True,66,False,False,DSL,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),54.65,3632.0,True
Male,True,False,False,12,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),29.35,381.2,True
Male,False,False,False,58,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.15,1035.5,True
Female,False,True,True,3,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.1,52.0,True
Female,True,True,False,43,False,False,DSL,False,True,True,False,True,True,Month-to-month,False,Credit card (automatic),55.55,2342.2,True
Female,False,False,False,9,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,False,Electronic check,80.55,653.9,True
Female,False,False,False,3,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,71.2,True
Female,False,True,True,22,True,False,DSL,False,True,False,False,True,True,One year,True,Bank transfer (automatic),69.5,1498.2,True
Male,False,True,False,40,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),106.0,4178.65,True
Female,False,False,False,68,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.5,1821.8,True
Male,False,True,False,54,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.3,5278.15,True
Female,False,False,False,50,True,True,DSL,False,True,False,True,True,True,Two year,True,Mailed check,79.6,4024.2,True
Male,False,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.25,55.25,True
Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),88.05,6520.8,True
Male,False,False,True,40,True,False,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),20.4,854.9,True
Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),117.6,8308.9,True
Female,False,False,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,109.2,True
Female,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.65,92.05,True
Male,False,True,False,48,True,True,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),70.55,3420.5,True
Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.85,93.85,True
Female,False,True,True,64,True,False,DSL,True,False,False,True,True,False,One year,False,Mailed check,65.8,4068.0,True
Female,False,False,False,17,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),20.05,337.9,True
Male,False,True,False,40,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,80.0,3168.75,True
Female,False,True,True,41,False,False,DSL,True,False,True,False,False,False,One year,False,Credit card (automatic),35.4,1412.4,True
Male,True,False,False,51,True,True,Fiber optic,False,True,False,False,False,False,One year,True,Bank transfer (automatic),79.6,3974.7,True
Male,False,True,False,41,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.25,3439.0,True
Female,False,True,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Mailed check,50.45,50.45,True
Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.45,42.45,True
Male,False,False,False,68,True,False,Fiber optic,False,True,True,False,False,False,One year,False,Credit card (automatic),79.6,5461.45,True
